primaryImg,name,price,description,isDeleted,sold,view,rating,addDate,quantity,discountPrice,path,filter
https://caycanhonline.vn/wp-content/uploads/2019/05/Chau-xo-trong-cay-3-247x247.jpg,Chậu Xô,50000,Sản phẩm gồm 01 Chậu Xô trồng cây như hình.,FALSE,0,0,0,10/14/2021,20,50000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-vat-mieng-in-hinh-trong-cay-mini-de-ban-3-247x247.jpg,Chậu Vát Miệng In Hình,50000,Sản phẩm gồm 01 Chậu Vát Miệng In Hình trồng cây như hình.,FALSE,0,0,0,10/15/2021,20,50000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-trong-cay-mini-vat-chan-10x10-2-247x247.jpg,Chậu Vát Chân,40000,Sản phẩm gồm 01 Chậu Vát Chân trồng cây như hình.,FALSE,0,0,0,10/16/2021,20,40000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/Cap-chau-tru-ke-trong-cay-247x247.jpg,Cặp Chậu Trụ,100000,Sản phẩm gồm 1 Cặp Chậu Trụ trồng cây như hình.,FALSE,0,0,0,10/17/2021,20,100000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-tru-nho-trong-cay-de-ban-247x247.jpg,Chậu Trụ,40000,Sản phẩm gồm 01 Chậu Trụ trồng cây như hình.,FALSE,0,0,0,10/18/2021,20,40000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-tru-in-decal-trong-cay-mini-de-ban-1-247x247.jpg,Chậu Trụ In Hình,50000,Sản phẩm gồm 01 Chậu Trụ In Hình trồng cây như hình.,FALSE,0,0,0,10/19/2021,20,50000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/Chau-tru-bet-trong-cay-1-247x247.jpg,Chậu Trụ Bẹt,95000,Sản phẩm gồm 02 Chậu Trụ Bẹt trồng cây như hình.,FALSE,0,0,0,10/20/2021,20,95000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-thuyen-trong-cay-sen-da-247x247.jpg,Chậu Thuyền,100000,Sản phẩm gồm 01 Chậu Thuyền trồng cây như hình.,FALSE,0,0,0,10/21/2021,20,100000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-nap-phich-mau-den-247x247.jpg,Chậu Nắp Phích,50000,Sản phẩm gồm 01 Chậu Nắp Phích trồng cây như hình.,FALSE,0,0,0,10/22/2021,20,50000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-mini-vo-in-hinh-chau-trong-cay-247x247.jpg,Chậu Mini Vò,30000,Sản phẩm gồm 01 Chậu Mini Vò trồng cây như hình.,FALSE,0,0,0,10/23/2021,20,30000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-mini-tram-chau-trong-cay-in-hinh-247x247.jpg,Chậu Mini Trám,30000,Sản phẩm gồm 01 Chậu Mini Trám trồng cây như hình.,FALSE,0,0,0,10/24/2021,20,30000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-cay-mini-5-canh-in-decal-247x247.jpg,Chậu Mini 5 Cạnh,30000,Sản phẩm gồm 01 Chậu Mini 5 Cạnh trồng cây như hình.,FALSE,0,0,0,10/25/2021,20,30000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-trong-cay-men-nhat-ban-247x247.jpg,Chậu Men Xanh,35000,Sản phẩm gồm 01 Chậu Men Xanh trồng cây như hình.,FALSE,0,0,0,10/26/2021,20,35000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-kim-cuong-nho-247x247.jpg,Chậu Kim Cương,40000,Sản phẩm gồm 1 Chậu Kim Cương trồng cây như hình.,FALSE,0,0,0,10/27/2021,20,40000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-hat-de-in-hinh-2-247x247.jpg,Chậu Hạt Dẻ In Hình,50000,Sản phẩm gồm 01 Chậu Hạt Dẻ In Hình trồng cây như hình.,FALSE,0,0,0,10/28/2021,20,50000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-hat-de-trong-cay-247x247.jpg,Chậu Hạt Dẻ,40000,Sản phẩm gồm 01 Chậu Hạt Dẻ trồng cây như hình.,FALSE,0,0,0,10/29/2021,20,40000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-mini-dai-xo-chau-trong-cay-8-247x247.jpg,Chậu Đai Xô,25000,Chậu Đai Xô,FALSE,0,0,0,10/30/2021,20,25000,",Pots,CeramicPots,",",ColorPot,"
https://caycanhonline.vn/wp-content/uploads/2019/05/chau-cup-mieng-mini--247x247.jpg,Chậu Cúp Miệng,40000,Sản phẩm gồm 01 Chậu Cúp Miệng trồng cây như hình.,FALSE,0,0,0,10/31/2021,20,40000,",Pots,CeramicPots,",",ColorPot,"
https://cayvahoa.net/wp-content/uploads/2016/03/chau-dat-nung-co-nho-300x300.jpg,Các loại chậu đất nung đẹp,15000,Các loại chậu đất nung đẹp,FALSE,5,5,3,8/27/2021,20,15000,",Pots,TerracottaPots,",",ColorPot,"
https://cayvahoa.net/wp-content/uploads/2016/04/UT8HifWXk4aXXagOFbXu-300x300.jpg,Chậu đất nung bình dương,30000,Chậu đất nung bình dương,FALSE,5,5,3,8/28/2021,20,30000,",Pots,TerracottaPots,",",ColorPot,"
https://cayvahoa.net/wp-content/uploads/2016/04/aiv1371603716-300x300.jpg,Chậu đất nung trắng và đỏ,15000,Chậu đất nung trắng và đỏ,FALSE,5,5,3,8/29/2021,20,15000,",Pots,TerracottaPots,",",ColorPot,"
https://cayvahoa.net/wp-content/uploads/2016/04/chau-gom-dat-nung-300x300.jpg,Chậu đất nung mini,15000,Chậu đất nung mini,FALSE,0,0,0,8/30/2021,20,15000,",Pots,TerracottaPots,",",WhitePot,"
https://cayvahoa.net/wp-content/uploads/2016/04/ban-chau-dat-nung-trong-lan-300x300.jpg,Chậu đất nung trồng lan,30000,Chậu đất nung trồng lan,FALSE,0,0,0,8/31/2021,20,30000,",Pots,TerracottaPots,",",WhitePot,"
https://cayvahoa.net/wp-content/uploads/2016/03/chau-su-nho-mini-300x300.jpg,Chậu sứ nhỏ đẹp,20000,Chậu sứ nhỏ đẹp,FALSE,0,0,0,9/1/2021,20,20000,",Pots,TerracottaPots,",",WhitePot,"
https://cayvahoa.net/wp-content/uploads/2016/03/chau-dat-nung-300x300.jpg,Chậu đất nung trồng sen đá,20000,Chậu đất nung trồng sen đá,FALSE,0,0,0,9/2/2021,20,20000,",Pots,TerracottaPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/a9bc9f9755f8aca6f5e9-247x296.jpg,Ang Tròn Bo Đáy,50000,Ang Tròn Bo Đáy,FALSE,5,5,4,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/4094d1bd1bd2e28cbbc3-247x296.jpg,Chậu 3 Chân Cao,45000,Chậu 3 Chân Cao,FALSE,5,5,4,8/27/2021,20,45000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/27c17de8b7874ed91796-247x296.jpg,Chậu 3 Chân Thấp,25000,Chậu 3 Chân Thấp,FALSE,5,5,4,8/27/2021,20,25000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/2019/10/chau-de-ban-2-1-247x296.jpg,Chậu 3 Chân Vuốt Tay,245000,Chậu 3 Chân Vuốt Tay,FALSE,5,5,4,8/27/2021,20,245000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/df03d2291846e118b857-247x296.jpg,Chậu Ang Sa Thấp,35000,Chậu Ang Sa Thấp,FALSE,0,0,4,8/27/2021,20,35000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/c835e01e2a71d32f8a60-247x296.jpg,Chậu Asa Cao,50000,Chậu Asa Cao,FALSE,0,0,4,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/fbd0a7f86d9794c9cd86-247x296.jpg,Chậu Bo Miệng,50000,Chậu Bo Miệng,FALSE,0,0,4,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/2019/10/chau-de-ban-2-9-247x296.jpg,Chậu Cốc Lỗ,85000,Chậu Cốc Lỗ,FALSE,0,0,4,8/27/2021,20,85000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/2019/10/chau-de-ban-2-4-247x296.jpg,Chậu Cốc Quai,275000,Chậu Cốc Quai,FALSE,0,0,4,8/27/2021,20,275000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/65cac6ea0c85f5dbac94-247x296.jpg,Chậu Đốt Trúc Cao,50000,Chậu Đốt Trúc Cao,FALSE,0,0,4,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/e8b6829e48f1b1afe8e0-247x296.jpg,Chậu Đốt Trúc Thấp,35000,Chậu Đốt Trúc Thấp,FALSE,0,0,4,8/27/2021,20,35000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/01790c5fc6303f6e6621-247x296.jpg,Chậu Gạch Mini,30000,Chậu Gạch Mini,FALSE,0,0,4,8/27/2021,20,30000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/553641138b7c72222b6d-247x296.jpg,Chậu Hạt Dẻ,50000,Chậu Hạt Dẻ,FALSE,0,0,4,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/2d9b0ebec4d13d8f64c0-247x296.jpg,Chậu Kim Cương Cao,50000,Chậu Kim Cương Cao,FALSE,0,0,4,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/29364912837d7a23236c-247x296.jpg,Chậu Kim Cương Thấp,25000,Chậu Kim Cương Thấp,FALSE,0,0,0,8/27/2021,20,25000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/315f477c8d13744d2d02-247x296.jpg,Chậu Loa,50000,Chậu Loa,FALSE,0,0,0,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/2019/10/chau-de-ban-2-8-247x296.jpg,Chậu Lục Giác Tam Giác Cao,400000,Chậu Lục Giác Tam Giác Cao,FALSE,0,0,0,8/27/2021,20,400000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/2019/10/chau-de-ban-2-5-247x296.jpg,Chậu Lục Giác Tam Giác Vừa,225000,Chậu Lục Giác Tam Giác Vừa,FALSE,0,0,0,8/27/2021,20,225000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/8f306d12a77d5e23076c-247x296.jpg,Chậu Trụ Thấp,35000,Chậu Trụ Thấp,FALSE,0,0,0,8/27/2021,20,35000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/2019/10/chau-de-ban-2-2-247x296.jpg,Chậu Trụ Vân Tam Giác,395000,Chậu Trụ Vân Tam Giác,FALSE,0,0,0,8/27/2021,20,395000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/cc49806b4a04b35aea15-247x296.jpg,Chậu Trụ Vát,50000,Chậu Trụ Vát,FALSE,0,0,0,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/2e8da4af6ec0979eced1-247x296.jpg,Chậu Túi Giấy,50000,Chậu Túi Giấy,FALSE,0,0,0,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/7a4b696aa3055a5b0314-247x296.jpg,Chậu Vàng Miệng,25000,Chậu Vàng Miệng,FALSE,0,0,0,8/27/2021,20,25000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/2019/10/chau-de-ban-2-6-247x296.jpg,Chậu Vành Lớn,375000,Chậu Vành Lớn,FALSE,0,0,0,8/27/2021,20,375000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/765e527f9810614e3801-247x296.jpg,Chậu Vuông Đen,35000,Chậu Vuông Đen,FALSE,0,0,0,8/27/2021,20,35000,",Pots,CeramicPots,",",WhitePot,"
https://www.inogarden.vn/wp-content/uploads/d2587e78b4174d491406-247x296.jpg,Chậu Vuông Vát,50000,Chậu Vuông Vát,FALSE,0,0,0,8/27/2021,20,50000,",Pots,CeramicPots,",",WhitePot,"
